src/slic3r/GUI/OptionsGroup.cpp:1171	OPT_VAR	ConfigOptionFloatOrPercent	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1181	OPT_VAR	ConfigOptionPercent	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1191	OPT_VAR	ConfigOptionPercents	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1200	OPT_VAR	ConfigOptionStrings	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1203	OPT_VAR	ConfigOptionStrings	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1206	OPT_VAR	ConfigOptionStrings	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1230	OPT_VAR	ConfigOptionPoint	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1234	OPT_VAR	ConfigOptionPoints	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1236	OPT_VAR	ConfigOptionPoints	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1238	OPT_VAR	ConfigOptionPoints	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1240	OPT_VAR	ConfigOptionPoints	opt_key
src/slic3r/GUI/UnsavedChangesDialog.cpp:1388	OPT_VAR	ConfigOptionPoints	opt_key
src/slic3r/GUI/UnsavedChangesDialog.cpp:1393	OPT_VAR	ConfigOptionPoints	opt_key
src/slic3r/GUI/UnsavedChangesDialog.cpp:1396	OPT_VAR	ConfigOptionPoints	opt_key
src/slic3r/GUI/UnsavedChangesDialog.cpp:1399	OPT_VAR	ConfigOptionPoints	opt_key
src/slic3r/GUI/GUI_ObjectTable.cpp:1974	OPT_VAR	ConfigOptionFloat	m_col_data[col_layer_height]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:1976	OPT_VAR	ConfigOptionInt	m_col_data[col_wall_loops]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:1978	OPT_VAR	ConfigOptionPercent	m_col_data[col_fill_density]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:1980	OPT_VAR	ConfigOptionBool	m_col_data[col_enable_support]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:1982	OPT_VAR	ConfigOptionEnum<BrimType>	m_col_data[col_brim_type]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:1984	OPT_VAR	ConfigOptionFloat	m_col_data[col_speed_perimeter]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2070	OPT_VAR	ConfigOptionFloat	m_col_data[col_layer_height]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2072	OPT_VAR	ConfigOptionInt	m_col_data[col_wall_loops]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2074	OPT_VAR	ConfigOptionPercent	m_col_data[col_fill_density]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2076	OPT_VAR	ConfigOptionBool	m_col_data[col_enable_support]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2078	OPT_VAR	ConfigOptionEnum<BrimType>	m_col_data[col_brim_type]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2080	OPT_VAR	ConfigOptionFloat	m_col_data[col_speed_perimeter]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2084	OPT_VAR	ConfigOptionFloat	m_col_data[col_layer_height]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2088	OPT_VAR	ConfigOptionInt	m_col_data[col_wall_loops]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2091	OPT_VAR	ConfigOptionPercent	m_col_data[col_fill_density]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2095	OPT_VAR	ConfigOptionBool	m_col_data[col_enable_support]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2098	OPT_VAR	ConfigOptionEnum<BrimType>	m_col_data[col_brim_type]->key
src/slic3r/GUI/GUI_ObjectTable.cpp:2102	OPT_VAR	ConfigOptionFloat	m_col_data[col_speed_perimeter]->key
src/slic3r/GUI/Tab.cpp:7222	OPT_VAR	ConfigOptionInts	rule.first_layer_key
src/slic3r/GUI/Tab.cpp:7223	OPT_VAR	ConfigOptionInts	rule.other_layer_key
src/slic3r/GUI/UnsavedChangesDialog.cpp:1263	INT_VAR	int	opt_key
src/slic3r/GUI/GUI_ObjectList.cpp:728	INT_VAR	int	key
src/slic3r/GUI/GUI_ObjectList.cpp:746	INT_VAR	int	key
src/slic3r/GUI/GUI_ObjectList.cpp:783	INT_VAR	int	key
src/slic3r/GUI/GUI_ObjectList.cpp:786	INT_VAR	int	key
src/slic3r/GUI/GUI_ObjectList.cpp:800	INT_VAR	int	key
src/slic3r/GUI/GUI_ObjectList.cpp:803	INT_VAR	int	key
src/slic3r/GUI/GUI_ObjectList.cpp:804	INT_VAR	int	key
src/slic3r/GUI/OptionsGroup.cpp:1064	INT_VAR	int	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1067	INT_VAR	int	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1090	INT_VAR	int	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1218	INT_VAR	int	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1221	INT_VAR	int	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1227	INT_VAR	int	opt_key
src/slic3r/GUI/GUI.cpp:155	FLOAT_VAR	double	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1030	FLOAT_VAR	double	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1031	FLOAT_VAR	double	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1189	FLOAT_VAR	double	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1190	FLOAT_VAR	double	opt_key
src/slic3r/GUI/UnsavedChangesDialog.cpp:1319	FLOAT_VAR	double	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1038	STR_VAR	string	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1055	STR_VAR	string	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1196	STR_VAR	string	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1209	STR_VAR	string	opt_key
src/slic3r/GUI/UnsavedChangesDialog.cpp:1334	STR_VAR	string	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1058	BOOL_VAR	bool	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1061	BOOL_VAR	bool	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1212	BOOL_VAR	bool	opt_key
src/slic3r/GUI/OptionsGroup.cpp:1215	BOOL_VAR	bool	opt_key
src/slic3r/GUI/PartPlate.cpp:341	BOOL_VAR	bool	key
src/slic3r/GUI/UnsavedChangesDialog.cpp:1289	BOOL_VAR	bool	opt_key
src/slic3r/GUI/Tab.cpp:1475	BOOL_VAR	bool	support
src/slic3r/GUI/Tab.cpp:1479	BOOL_VAR	bool	buildplate_only
src/slic3r/GUI/Tab.cpp:1482	BOOL_VAR	bool	support
src/slic3r/GUI/Tab.cpp:1483	BOOL_VAR	bool	buildplate_only
