src/slic3r/GUI/Plater.cpp	7915	opt_bool	bool	"support_material_auto"	PrintPreset	R	(COMMENT)
src/slic3r/GUI/Plater.cpp	7990	opt_bool	bool	"enable_prime_tower"	Adhoc	R
src/slic3r/GUI/Plater.cpp	9420	opt_enum	BedType	"curr_bed_type"	Project	R
src/slic3r/GUI/Plater.cpp	9564	option	ConfigOptionFloats	"nozzle_diameter"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	10669	option	ConfigOptionFloats	"nozzle_diameter"	Adhoc	R
src/slic3r/GUI/Plater.cpp	10995	option	ConfigOptionEnumsGeneric	"nozzle_volume_type"	Project	R
src/slic3r/GUI/Plater.cpp	11337	opt_float	double	"extruder_clearance_height_to_lid"	Adhoc	R
src/slic3r/GUI/Plater.cpp	11338	opt_float	double	"extruder_clearance_height_to_rod"	Adhoc	R
src/slic3r/GUI/Plater.cpp	11355	opt_float	double	"printable_height"	Adhoc	R
src/slic3r/GUI/Plater.cpp	11621	option	ConfigOptionFloats	"wipe_tower_x"	Project	R
src/slic3r/GUI/Plater.cpp	11622	option	ConfigOptionFloats	"wipe_tower_y"	Project	R
src/slic3r/GUI/Plater.cpp	11630	opt_float	double	"wipe_tower_rotation_angle"	Project	R
src/slic3r/GUI/Plater.cpp	11731	option	ConfigOptionFloats	"wipe_tower_x"	Project	R
src/slic3r/GUI/Plater.cpp	11732	option	ConfigOptionFloats	"wipe_tower_y"	Project	R
src/slic3r/GUI/Plater.cpp	11740	opt_float	double	"wipe_tower_rotation_angle"	Project	R
src/slic3r/GUI/Plater.cpp	11798	option	ConfigOptionFloats	"wipe_tower_x"	Project	W
src/slic3r/GUI/Plater.cpp	11799	option	ConfigOptionFloats	"wipe_tower_y"	Project	W
src/slic3r/GUI/Plater.cpp	11801	opt_float	double	"wipe_tower_rotation_angle"	Project	R	(COMMENT)
src/slic3r/GUI/Plater.cpp	12619	option	ConfigOptionFloats	"nozzle_diameter"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	12627	option	ConfigOptionFloat	"outer_wall_acceleration"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	12629	option	ConfigOptionFloat	"inner_wall_acceleration"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	12631	option	ConfigOptionFloat	"default_acceleration"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	12647	option	ConfigOptionFloat	"default_jerk"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	12648	option	ConfigOptionFloat	"outer_wall_jerk"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	12650	option	ConfigOptionFloat	"inner_wall_jerk"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	12652	option	ConfigOptionFloat	"default_jerk"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	12877	option	ConfigOptionFloats	"nozzle_diameter"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	12949	option	ConfigOptionFloats	"nozzle_diameter"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	12955	option	ConfigOptionFloat	"initial_layer_print_height"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	12973	option	ConfigOptionFloats	"filament_flow_ratio"	FilamentPreset	R
src/slic3r/GUI/Plater.cpp	12975	option	ConfigOptionFloats	"filament_max_volumetric_speed"	FilamentPreset	R
src/slic3r/GUI/Plater.cpp	12982	opt_float	double	"internal_solid_infill_speed"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	12983	opt_float	double	"top_surface_speed"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	13116	option	ConfigOptionFloats	"nozzle_diameter"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13196	option	ConfigOptionPoints	"printable_area"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13202	option	ConfigOptionFloats	"nozzle_diameter"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13208	option	ConfigOptionFloats	"max_layer_height"	PrinterPreset	W
src/slic3r/GUI/Plater.cpp	13248	option	ConfigOptionFloatsNullable	"filament_flow_ratio"	FilamentPreset	R
src/slic3r/GUI/Plater.cpp	13273	option	ConfigOptionFloats	"nozzle_diameter"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13283	option	ConfigOptionFloats	"max_layer_height"	PrinterPreset	W
src/slic3r/GUI/Plater.cpp	13373	option	ConfigOptionEnum<GCodeFlavor>	"gcode_flavor"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13376	option	ConfigOptionFloats	"machine_max_junction_deviation"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13380	option	ConfigOptionFloats	"machine_max_jerk_x"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13381	option	ConfigOptionFloats	"machine_max_jerk_y"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13385	option	ConfigOptionBools	"enable_pressure_advance"	FilamentPreset	R
src/slic3r/GUI/Plater.cpp	13436	option	ConfigOptionEnum<GCodeFlavor>	"gcode_flavor"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13439	option	ConfigOptionFloats	"machine_max_junction_deviation"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13443	option	ConfigOptionFloats	"machine_max_jerk_x"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13444	option	ConfigOptionFloats	"machine_max_jerk_y"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	13448	option	ConfigOptionBools	"enable_pressure_advance"	FilamentPreset	R
src/slic3r/GUI/Plater.cpp	13511	option	ConfigOptionBools	"enable_pressure_advance"	FilamentPreset	R
src/slic3r/GUI/Plater.cpp	14909	opt_string	std::string	"inherits"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	15808	option	ConfigOptionStrings	"extruder_ams_count"	Adhoc	CG
src/slic3r/GUI/Plater.cpp	15945	opt_string	std::string	"inherits"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	15950	opt_enum	BedType	"curr_bed_type"	Project	R
src/slic3r/GUI/Plater.cpp	15963	opt_string	std::string	"inherits"	FilamentPreset	R
src/slic3r/GUI/Plater.cpp	15972	opt_string	std::string	"inherits"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	15974	opt_enum	SupportType	"support_type"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	15975	opt_enum	InfillPattern	"sparse_infill_pattern"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	15978	opt_enum	BrimType	"brim_type"	PrintPreset	R
src/slic3r/GUI/Plater.cpp	15985	option	ConfigOptionStrings	"different_settings_to_system"	Full	R
src/slic3r/GUI/Plater.cpp	16131	option	ConfigOptionEnum<PrintHostType>	"host_type"	PrinterPreset	R
src/slic3r/GUI/Plater.cpp	16393	option	ConfigOptionStrings	"filament_type"	FilamentPreset	R
src/slic3r/GUI/Plater.cpp	16445	opt_int	int	key	Adhoc	R
src/slic3r/GUI/Plater.cpp	16448	opt_int	int	key	Adhoc	R
src/slic3r/GUI/Plater.cpp	16501	option	ConfigOptionStrings	"filament_colour"	Project	R
src/slic3r/GUI/Plater.cpp	16502	option	ConfigOptionStrings	"filament_type"	Full	R
src/slic3r/GUI/Plater.cpp	16504	option	ConfigOptionStrings	"filament_colour"	Adhoc	W
src/slic3r/GUI/Plater.cpp	16505	option	ConfigOptionStrings	"filament_type"	Adhoc	W
src/slic3r/GUI/Plater.cpp	16513	option	ConfigOptionEnum<PrintSequence>	"print_sequence"	Adhoc	R
